site,pid,hab,method,secs,d_eff,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
millbrook,25,LFENS,sam2,1.19,4.0,0.03553290042003457,133931,0.2999328380672917,1.981500253421186,0.4918843520162313,0.7137542975806072,1.010725736618042,0.07304085046052933,1.7108291299237504
millbrook,25,LFENS,sam2iter,1.23,4.0,0.03553290042003457,133931,0.2999328380672917,1.666497719209326,0.5763295880149812,0.7300375666076809,1.1457979679107666,0.06003677472472191,1.70173082970634
millbrook,25,LFENS,sam2tile,1.36,4.0,0.03553290042003457,133931,0.2999328380672917,0.99341104916371,0.8675213675213675,0.6200737581849063,0.5973554253578186,0.0662589892745018,2.278209628633668
millbrook,26,LFENS,sam2,1.33,5.3457594881840365,0.08784979422500878,124560,0.2999328380672917,0.6408602150537634,0.6363357843137255,0.6778546997057551,0.5686865448951721,0.2577889859676361,1.152093080782104
millbrook,26,LFENS,sam2iter,1.28,5.3457594881840365,0.08784979422500878,124560,0.2999328380672917,0.6643113159242191,0.660909555442003,0.6776186247251563,0.6025954484939575,0.2634026110172272,1.1561734416115341
millbrook,26,LFENS,sam2tile,1.1,5.3457594881840365,0.08784979422500878,124560,0.2999328380672917,0.7262672811059908,0.7215073529411765,0.6198067435468085,0.46126189827919006,0.3014907240867615,1.26677639983803
millbrook,27,LFENS,sam2,1.95,4.0,0.12234381126594501,388145,0.2999328380672917,0.5027205882352941,0.34065861978483336,0.6141561780462654,0.28745752573013306,0.12097501009702682,14.13473742215665
millbrook,27,LFENS,sam2iter,2.0,4.0,0.12234381126594501,388145,0.2999328380672917,0.634264705882353,0.4874849417748628,0.6233339196099547,0.17131151258945465,0.11689861118793488,9.63568233134681
millbrook,27,LFENS,sam2tile,2.4,4.0,0.12234381126594501,388145,0.2999328380672917,0.754264705882353,0.7427319211102995,0.5477953563009407,0.20932212471961975,0.09339998662471771,4.190850025922166
millbrook,28,LFENS,sam2,1.14,4.0,0.028679951049975345,112554,0.2999328380672917,0.8856424756519007,0.3928985843583198,0.7377764125255764,0.7240495681762695,0.17397458851337433,2.926892713646697
millbrook,28,LFENS,sam2iter,1.14,4.0,0.028679951049975345,112554,0.2999328380672917,1.2544769085768144,0.6057283508614902,0.8049369972446896,0.46887558698654175,0.16298450529575348,1.3889885942565412
millbrook,28,LFENS,sam2tile,1.07,4.0,0.028679951049975345,112554,0.2999328380672917,0.8099277411247251,0.7186754176610979,0.8066580517924354,0.09895496070384979,0.1602085828781128,3.4023844932818217
millbrook,29,"LFENS, RBEDS",sam2,4.4,11.773659285882381,6.641865169259671,2084076,0.2999328380672917,1.0670306466446076,0.7285322073521017,0.6271892433767234,0.2094833105802536,0.1619197279214859,4.806352047765113
millbrook,29,"LFENS, RBEDS",sam2iter,4.52,11.773659285882381,6.641865169259671,2084076,0.2999328380672917,1.0227571009279186,0.7507309170283153,0.6084418902374527,0.20694470405578613,0.16053712368011475,4.370642882277165
millbrook,29,"LFENS, RBEDS",sam2tile,14.81,11.773659285882381,6.641865169259671,2084076,0.2999328380672917,0.9532329521521186,0.888612995870772,0.7331413118588812,0.47550979256629944,0.16738110780715942,12.26730001388611
millbrook,30,"LFENS, RBEDS",sam2,1.06,4.0,0.04613304499999595,123728,0.2999328380672917,0.7728602066679665,0.6457918552036199,0.9024951564408423,0.9576212167739868,0.14916940033435822,3.069092691073669
millbrook,30,"LFENS, RBEDS",sam2iter,1.14,4.0,0.04613304499999595,123728,0.2999328380672917,0.9413140963150711,0.7698186988979737,0.8821755367807999,1.1273928880691528,0.14196088910102844,2.355084391957578
millbrook,30,"LFENS, RBEDS",sam2tile,1.1,4.0,0.04613304499999595,123728,0.2999328380672917,1.0072138818483136,0.9271808311493822,0.7424987954015809,1.0488064289093018,0.12232740223407745,2.1777670571583236
millbrook,31,"LFENS, RBEDS",sam2,1.06,4.0,0.028572394999998967,99160,0.2999328380672917,0.8319723618090452,0.8239524702939337,0.8618735240094463,1.267711877822876,0.078433558344841,1.2748016544068839
millbrook,31,"LFENS, RBEDS",sam2iter,1.14,4.0,0.028572394999998967,99160,0.2999328380672917,0.8260050251256281,0.8191489361702128,0.8630183295782131,1.2601726055145264,0.07846706360578537,1.2715753770792588
millbrook,31,"LFENS, RBEDS",sam2tile,1.11,4.0,0.028572394999998967,99160,0.2999328380672917,0.926821608040201,0.9207889793362555,0.7917231379098444,1.121333360671997,0.07669582217931747,1.2349474371122395
millbrook,32,"LFENS, RBEDS",sam2,2.42,4.0,0.05944036499984603,563570,0.2999328380672917,2.373578037312301,0.25739159929899935,0.5375040916356033,0.6074550151824951,0.10127191990613937,13.42796733344099
millbrook,32,"LFENS, RBEDS",sam2iter,2.61,4.0,0.05944036499984603,563570,0.2999328380672917,1.022599726983164,0.37163135157375027,0.577671434865702,0.2728346586227417,0.13965730369091034,11.921571595697984
millbrook,32,"LFENS, RBEDS",sam2tile,3.86,4.0,0.05944036499984603,563570,0.2999328380672917,0.3794934020931291,0.3158275462962963,0.6435416712405149,0.1153448224067688,0.19588004052639008,13.396527015437531
millbrook,33,"LFENS, RBEDS",sam2,1.16,6.291254607668178,0.10574504999999106,142956,0.2999328380672917,1.0886506721116216,0.8757640586797066,0.4082277274426526,0.9064601063728333,0.12884771823883057,1.3504786973297762
millbrook,33,"LFENS, RBEDS",sam2iter,1.2,6.291254607668178,0.10574504999999106,142956,0.2999328380672917,0.8700867789688617,0.8700867789688617,0.6063226115948817,1.3282415866851807,0.1401466280221939,1.1235931251818565
millbrook,33,"LFENS, RBEDS",sam2tile,1.13,6.291254607668178,0.10574504999999106,142956,0.2999328380672917,0.9720946060915433,0.9700832908380078,0.5220220088319037,1.392603874206543,0.13438884913921356,1.0430805475201326
millbrook,34,"LFENS, RBEDS",sam2,1.13,6.324529421929535,0.0986225300000178,133330,0.2999328380672917,0.7578467153284671,0.7552842565597667,0.7286013153368347,1.4149806499481201,0.1083964854478836,1.0370268598127765
millbrook,34,"LFENS, RBEDS",sam2iter,1.28,6.324529421929535,0.0986225300000178,133330,0.2999328380672917,0.8214416058394161,0.8131698455949137,0.6918107908449924,1.3371317386627197,0.12185661494731903,1.0157861387906089
millbrook,34,"LFENS, RBEDS",sam2tile,1.11,6.324529421929535,0.0986225300000178,133330,0.2999328380672917,0.8675182481751825,0.8630984889859822,0.6792621505678488,1.2221156358718872,0.13122950494289398,1.0547697572126686
millbrook,35,"LFENS, RBEDS",sam2,1.2,4.0,0.02173057500003465,150024,0.2999328380672917,1.1858443708609272,0.34376590330788803,0.4332947839456798,0.5414276123046875,0.11505664139986038,4.899639085760968
millbrook,35,"LFENS, RBEDS",sam2iter,1.24,4.0,0.02173057500003465,150024,0.2999328380672917,2.276903973509934,0.3487223168654174,0.41998718035802096,0.48580941557884216,0.11396870762109756,3.6745957120915187
millbrook,35,"LFENS, RBEDS",sam2tile,1.17,4.0,0.02173057500003465,150024,0.2999328380672917,0.7168874172185431,0.6725806451612903,0.44371201374063673,0.43308305740356445,0.1366719901561737,5.56417443077393
millbrook,36,"LFENS, RBEDS",sam2,1.22,5.198578772913037,0.07462292500000961,120726,0.2999328380672917,0.7849903474903475,0.7772705430081691,0.7236905319309406,1.55471670627594,0.1366891860961914,1.2760894603315671
millbrook,36,"LFENS, RBEDS",sam2iter,1.44,5.198578772913037,0.07462292500000961,120726,0.2999328380672917,0.8723455598455598,0.8531167900644853,0.673931176362742,1.5179917812347412,0.13863472640514374,1.1913617009135438
millbrook,36,"LFENS, RBEDS",sam2tile,1.22,5.198578772913037,0.07462292500000961,120726,0.2999328380672917,0.9646476833976834,0.9414570168117324,0.5365187900026545,1.1826972961425781,0.14660105109214783,1.1778461129282385
millbrook,37,"LFENS, RBEDS",sam2,4.49,8.96319835197693,3.665126269767515,1691955,0.2999328380672917,1.003313574610655,0.6422496272553316,0.6322151978701182,0.23994748294353485,0.16396011412143707,4.333435195616893
millbrook,37,"LFENS, RBEDS",sam2iter,4.82,8.96319835197693,3.665126269767515,1691955,0.2999328380672917,0.9877471374397113,0.6480387468329959,0.6368118287278917,0.08932729065418243,0.16418442130088806,4.459761980188085
millbrook,37,"LFENS, RBEDS",sam2tile,11.3,8.96319835197693,3.665126269767515,1691955,0.2999328380672917,0.8505037860658051,0.7716104502793979,0.7216839488683653,0.29269155859947205,0.16611935198307037,10.656783643658505
millbrook,38,"LFENS, RBEDS",sam2,1.09,4.690081115869569,0.05457418000000073,113448,0.2999328380672917,1.2552770448548813,0.6875616979269497,0.5475423418325093,0.5512579083442688,0.1303471475839615,1.0505334390673589
millbrook,38,"LFENS, RBEDS",sam2iter,1.19,4.690081115869569,0.05457418000000073,113448,0.2999328380672917,0.8995712401055409,0.7828509518650364,0.6827330933213379,0.7428028583526611,0.11590477079153061,1.1193216891382252
millbrook,38,"LFENS, RBEDS",sam2tile,1.06,4.690081115869569,0.05457418000000073,113448,0.2999328380672917,0.9650395778364116,0.9435654868700049,0.5830958080524925,0.5111463665962219,0.1144833117723465,0.9405834123994626
millbrook,39,"LFENS, RBEDS",sam2,2.16,4.0,0.08956469074998318,476046,0.2999328380672917,0.24904599317131954,0.10707610146862483,0.7350176070672182,0.8391753435134888,0.08889202028512955,1.0982011950242172
millbrook,39,"LFENS, RBEDS",sam2iter,2.44,4.0,0.08956469074998318,476046,0.2999328380672917,0.15464952801767423,0.09379756468797565,0.8308756694062415,0.8399677276611328,0.10441651940345764,1.0566751400279766
millbrook,39,"LFENS, RBEDS",sam2tile,2.66,4.0,0.08956469074998318,476046,0.2999328380672917,0.30809399477806787,0.26588921282798833,0.4905369686461737,0.2981472909450531,0.23996897041797638,8.60557209896621
millbrook,40,"LFENS, RBEDS",sam2,1.06,4.0,0.044129579999997864,109136,0.2999328380672917,1.740249132121707,0.5746303684581084,0.728748021439274,1.1003309488296509,0.11264541745185852,1.1701866257042919
millbrook,40,"LFENS, RBEDS",sam2iter,1.18,4.0,0.044129579999997864,109136,0.2999328380672917,1.4804982642434144,0.6719889883000688,0.606726118159177,0.8367775082588196,0.11727958917617798,1.2025637737993895
millbrook,40,"LFENS, RBEDS",sam2tile,1.06,4.0,0.044129579999997864,109136,0.2999328380672917,0.9658974882581172,0.9296452194828623,0.4931049332942384,0.5712056756019592,0.12210726737976074,1.3379109613572817
millbrook,41,"LFENS, RBEDS",sam2,3.89,4.0,0.14471905475488567,999715,0.2999328380672917,0.15870550965898503,0.1112832122006434,0.6096950115990157,0.20160655677318573,0.23377074301242828,8.005991970025166
millbrook,41,"LFENS, RBEDS",sam2iter,3.7,4.0,0.14471905475488567,999715,0.2999328380672917,0.24442511957264426,0.1909404351444537,0.7248615910987497,0.44148293137550354,0.17273598909378052,5.918885374724145
millbrook,41,"LFENS, RBEDS",sam2tile,6.0,4.0,0.14471905475488567,999715,0.2999328380672917,0.5991055345052487,0.5865894243806237,0.5968904614436532,0.09228455275297165,0.26396775245666504,14.506911182988356
millbrook,42,"LFENS, RBEDS",sam2,1.05,5.663569101949025,0.08029904499998931,128520,0.2999328380672917,1.1949389765983653,0.650084175084175,0.5120185661852329,0.1913941502571106,0.12525324523448944,1.4699760523502567
millbrook,42,"LFENS, RBEDS",sam2iter,1.12,5.663569101949025,0.08029904499998931,128520,0.2999328380672917,0.7931922517075356,0.7696132596685082,0.5622249423007122,0.281343936920166,0.135811448097229,1.4639491345764324
millbrook,42,"LFENS, RBEDS",sam2tile,1.1,5.663569101949025,0.08029904499998931,128520,0.2999328380672917,0.9884671369387527,0.9605873261205564,0.48187447628624097,0.4008856415748596,0.1268709897994995,0.9521262383371911
millbrook,43,"LFENS, RBEDS",sam2,1.05,4.0,0.0353469200000055,100300,0.2999328380672917,1.8951387121404937,0.5276658608648939,0.8246872903302671,0.7992029786109924,0.06261151283979416,1.0807402944684947
millbrook,43,"LFENS, RBEDS",sam2iter,1.07,4.0,0.0353469200000055,100300,0.2999328380672917,1.2942224484601679,0.6362316209838447,0.8204688760573402,0.5299407839775085,0.05520337074995041,1.2533490892120753
millbrook,43,"LFENS, RBEDS",sam2tile,1.34,4.0,0.0353469200000055,100300,0.2999328380672917,1.1606006617459914,0.8616228070175439,0.7510762286783063,0.23273798823356628,0.048344798386096954,1.161621670172031
millbrook,44,"LFENS, RBEDS",sam2,1.06,5.439831916461374,0.07164957500003065,118650,0.2999328380672917,0.9660846627308127,0.8132530120481928,0.9022781210739196,0.6903069615364075,0.1279313713312149,1.0661477370388754
millbrook,44,"LFENS, RBEDS",sam2iter,1.32,5.439831916461374,0.07164957500003065,118650,0.2999328380672917,0.9618138424821002,0.8116227815798631,0.8971097503160557,0.6873874664306641,0.12739819288253784,1.0642200713471386
millbrook,44,"LFENS, RBEDS",sam2tile,1.05,5.439831916461374,0.07164957500003065,118650,0.2999328380672917,0.9530209772641628,0.8598086124401914,0.8729862244751841,0.6569004654884338,0.13321846723556519,1.0014678477235575
millbrook,45,"LFENS, RBEDS",sam2,1.08,4.0,0.04567973499997606,113076,0.2999328380672917,0.9617809298660362,0.8564504101416853,0.6935941637353336,0.9982154965400696,0.14276950061321259,1.3426294047046627
millbrook,45,"LFENS, RBEDS",sam2iter,1.13,4.0,0.04567973499997606,113076,0.2999328380672917,1.0504334121355399,0.9010045662100457,0.7054481623886272,0.9880102872848511,0.13822676241397858,1.112308585305314
millbrook,45,"LFENS, RBEDS",sam2tile,1.06,4.0,0.04567973499997606,113076,0.2999328380672917,1.016942474389283,0.9489815343613174,0.7119672979156008,0.9823349118232727,0.13886111974716187,1.107239890801268
millbrook,46,"LFENS, RBEDS",sam2,1.05,4.0,0.027675240000004788,101352,0.2999328380672917,0.607875040676863,0.5892569958185911,0.837409804147381,0.776124119758606,0.12733180820941925,1.4266434392945617
millbrook,46,"LFENS, RBEDS",sam2iter,1.11,4.0,0.027675240000004788,101352,0.2999328380672917,0.7484542792059876,0.7073403241182078,0.7548577108461344,0.7344974279403687,0.13048937916755676,1.1969835676537417
millbrook,46,"LFENS, RBEDS",sam2tile,1.07,4.0,0.027675240000004788,101352,0.2999328380672917,0.8968434754311747,0.8640869843300287,0.5967983693793248,0.7633062601089478,0.12747837603092194,1.0644208675870155
millbrook,47,"LFENS, RBEDS",sam2,1.32,7.051922392307168,0.11077929000001085,133284,0.2999328380672917,0.8697734838028741,0.8306836248012719,0.80603920025752,0.9258009195327759,0.11928921937942505,0.9896115604134115
millbrook,47,"LFENS, RBEDS",sam2iter,1.16,7.051922392307168,0.11077929000001085,133284,0.2999328380672917,0.8688804091905497,0.8317020768679876,0.8017382498006256,0.9189937710762024,0.11939191818237305,0.9690352896037606
millbrook,47,"LFENS, RBEDS",sam2tile,1.08,7.051922392307168,0.11077929000001085,133284,0.2999328380672917,0.9005439636275067,0.8740693299175406,0.8168731546694377,0.9047294855117798,0.128490149974823,0.9401505753035672
