site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
northfieldfarm,12,"CFPGM, LMEAD",sam2mask,5.23,13.612135474854012,754887,0.7999471823784364,0.9974267830562117,0.9789533428548832,0.7794603332318512,0.8078497648239136,0.13748906552791595,0.2803090819738094
northfieldfarm,12,"CFPGM, LMEAD",sam2iter,5.25,13.612135474854012,754887,0.7999471823784364,0.9757657433450881,0.9598723741208254,0.7160474331922828,0.8567273020744324,0.13587599992752075,0.7462962328961588
northfieldfarm,12,"CFPGM, LMEAD",sam2auto,8.63,13.612135474854012,754887,0.7999471823784364,1.0047003470086353,0.9895101799253456,0.8067518245554417,0.555092990398407,0.136716827750206,0.40926104048640133
northfieldfarm,13,"CFPGM, LMEAD",sam2,3.72,2.6537364174022167,544452,0.3999735911892182,0.8944033854574829,0.8577382359895956,0.6331168904869565,0.47995805740356445,0.05787616968154907,1.6015276560242033
northfieldfarm,13,"CFPGM, LMEAD",sam2mask,3.78,2.6537364174022167,544452,0.3999735911892182,0.9566569813004111,0.9561499195439013,0.7345784729283835,0.2190827876329422,0.10619968175888062,1.2518097492520528
northfieldfarm,13,"CFPGM, LMEAD",sam2iter,3.83,2.6537364174022167,544452,0.3999735911892182,0.889472288197919,0.889472288197919,0.6512922826996632,0.18047328293323517,0.09225483238697052,1.2773950192372778
northfieldfarm,13,"CFPGM, LMEAD",sam2auto,3.78,2.6537364174022167,544452,0.3999735911892182,0.9986858444956175,0.976276621743251,0.7227272807765459,0.18081322312355042,0.1107303574681282,0.9808801915466988
northfieldfarm,14,"CFPGM, LMEAD",sam2,5.85,5.763679955309966,1121637,0.3999735911892182,1.1574938445353076,0.8602238295142861,0.7188948066551508,0.4005126357078552,0.2625099718570709,1.197523713955889
northfieldfarm,14,"CFPGM, LMEAD",sam2mask,5.86,5.763679955309966,1121637,0.3999735911892182,1.0054212503018745,0.9646448714532015,0.7416901068582991,0.6141331791877747,0.261195570230484,2.5532497283420916
northfieldfarm,14,"CFPGM, LMEAD",sam2iter,5.91,5.763679955309966,1121637,0.3999735911892182,1.059730908343951,0.9036887664260168,0.7017682075784901,0.7420908808708191,0.26370763778686523,2.027787774144695
